sentence	sentence_id	locale	reason
Kuku mweupe alivangua dhifaranga dhichachu	7114db6fe85f4a6d9876a93b8274fd89c889500427d29a79981ce2d9f30b244e	sw	grammar-or-spelling
Uamudhi wake siku dhote huva hauridhishi uamudhi wake si mdhuri.	af86c6707126ff4ae96d305028f7336f1149ad9af8828c8310ebdc91d4f7a040	sw	grammar-or-spelling
Kunkaza sana.	c4da7318123dd350133225fb7a5d6451a00f286596a3c045a0a2cf4d506ba92e	sw	grammar-or-spelling
Mwana huyu ankuwa na mdomo mrefu	f41689f42afba017d9373449417da5901bd8da67c7b9781e3133f85e006fefff	sw	grammar-or-spelling
Nchi wa ibibo una mayani mingi	d930d8fb99942bf313d769bd07fb2f3aac18bc86e9cd6eef7a7b5177a0ba96ab	sw	grammar-or-spelling
Mwana huu utukuziye ijitwa kama foroman	c0caab3b1b93d7fbede1f34a14fc80df15a323e6ca8f970d0b1b4626b4b65bdc	sw	grammar-or-spelling
Mtu akiwa na mimba na akipata Korona inakuwa kwake ni thaqili sana	62a56465c3ed7648f79cba9c01de5c24cf01bce72d5b783e3cfc7a56589e4ccf	sw	grammar-or-spelling
Jaribishaga huwa ukavata.	025433a8735311b29a889257e7fd5df27040b7970cd88dfe9f392b99ac4ca1a0	sw	grammar-or-spelling
Mame alipokwenda hosipichali alidungwa sindanu a pumu	1dd8cef98831696e55017cf711495a0cdbc3210e88ba2de29fb8da234c5b0df8	sw	grammar-or-spelling
"Licha ya kufeli mwalimu, etutia moyo kwamba tutapasi"	d4eb96b3896cc7ac63cee600e1691f649d013ae46bbb1edb9af64253322e01cc	sw	grammar-or-spelling
Kunakaa wapi?	9f39ba0bf0350f2ff23201fea4435f7eed4d15488e6a56efa957ec3dc9a46a03	sw	grammar-or-spelling
Msichana ule mwaka huu kwenye ntihani ndopicha kwaudhuri.	5d07d179d0875cf20e26885efb19d6df08bb56fad9c2be623b552fac92db61cf	sw	grammar-or-spelling
Ni kitu kuanzisha jengo ni lasima utie msingi mwanzo	e359a330412d26ba0125df5865a78773eeef2a7344b8d3af25c754b1585e4f6d	sw	grammar-or-spelling
Nchu hapendi kukubali kila kichu aambiwalo.	080480ec3abc923572b2ca47026bba486f5ff3b8a1c34f9388ed1529d6148880	sw	grammar-or-spelling
Amepumbaa sana	805909a9e5b652dc64571398c43b5d70ab7c26a7aef8ad89b8c7b7950701c5eb	sw	grammar-or-spelling
"Kama ni sahani, kama ni vikombe, kuna vitu tungu nzima shaba yatengeza"	2f2557ce41ef5c96ea2d28d157d50283765ac68f161b9100a1fc2814c3cb02eb	sw	grammar-or-spelling
Nkidhi hasira dhake mara ningii ni furaha a ntonyi.	04cfbf612fa75ec2d64e3df7ff19464c6ccd214d8a23fb9242c0090967d3ac1d	sw	grammar-or-spelling
Baba epokea baruwa kutoka skuli	b393b4c213758d46f6cbd3bf824f1331101efbf13f40483adc527f3c35cdffd4	sw	grammar-or-spelling
Tupo sambamba kuwaonesha vitu vizuiri.	2dc6c39a90f5e4b9cbeb3f99885f973d995d02b309c2b7db27a4e19f32eb3a01	sw	grammar-or-spelling
Jambo la havule wake kukachaliwa limemvava sana	3322e33f80684008168ecd4b6b5b3f37a6c238268c0b6ef29812349a47e4e8a8	sw	grammar-or-spelling
Asha kaanza darasa lya kwanza mwaka uu	b4b5ceff5666da3bf87cf94b8ac26472b7eb87afdff18b151d87f4cb18f5588a	sw	grammar-or-spelling
Ndhungu akitembea akivonekana pwani mara ningii havai shati wala suruwali huvaa kastumu.	8bf193e2f7408691cab03e30c945fb5804d4ebc7f901ba7e6033e804a9a44d87	sw	grammar-or-spelling
Wisaga uuke.	5b6909c790995bea24a6cf385e1e78ec6359d074cdbae6ce635075dc7359d11d	sw	grammar-or-spelling
Dade yuafyagiya ubungu	7182eaa5bc95bc35a6dd9fa784d0e831fb8af36ae278775993629c541ca5b6eb	sw	grammar-or-spelling
Kabomoo uchacha woti kondeni.	2aaaac0e7475d586129e091bd1b11f0fb98931aedab51d4aa846654c99068f59	sw	grammar-or-spelling
Mtenda mimba hanavyeza kwenenda	bc0e669552ce8f4127b17e1fac69879bacf3a89f3f02c106cec6ea78c9876f07	sw	grammar-or-spelling
Kuku wa Abuu amejepwa yana	53551ac0d9abfb8c109175f3a762cde706c60e7ede98b772e194e164c2c77486	sw	grammar-or-spelling
Maembe yote ni mvodho	7bbb66f93c0267c549acc9c9a4b144d9e679bafd2c43216d78dbae7bc3a8aa84	sw	grammar-or-spelling
Tachia senchii dhangu ndani a diroo.	094bbb7b3a3266a50cbfe432cf09bec1782afc99dd914c55b5d71b2d8587d27e	sw	grammar-or-spelling
Nke hapigwi kwa marungu nke hupondwa kwa leso.	e445f86c32874488a42d6c951d5fa2c6051790754e120fdc81c767070ad712f9	sw	grammar-or-spelling
Mwenechu ndio mwenye mamlaka chuvoni	06f3f888f0309d1fc80ca0250cbee696d35d3377fef428fe1b83b863a38812a5	sw	grammar-or-spelling
Numbani huchumiwa bokisi kuchilia nguvo chafu	07a93036ffa16520d1518355fee5299438f116c8ffe7e2120bf29ed63cd7414d	sw	grammar-or-spelling
Mwanangu alichiwa sindanu a chanjo ilimvava sana.	ddfa81fffdcc246daddfeb43179dfb956658bb6125d82c2010eca1677ef4417f	sw	grammar-or-spelling
Fikiriga kabla kujatenda.	eb06d116341c3c4cd8a1f0f5b8ddd92654f0a53c40375eda7230333cd16c4cd0	sw	grammar-or-spelling
Eo mwedhi umeonekana kesho ni ramadhani	08ae7a96b5c5fd7a1756c1b25dab0303bc6f0621d821ef5ddeeaffb4e069fc06	sw	grammar-or-spelling
Mtoto anlala	0b3481c6f6c8c2e72720b27f44cc93f2b5716144d1d98db087737ee5aeeac807	sw	grammar-or-spelling
Daktari kanavyalisa wajawazito.	0e1e4be3508944bed2f8e9da0bb99b43d800f3d1ff7ece2fad8bfbf3474bcf5f	sw	grammar-or-spelling
Kumwambii uvyotumwajana.	34bdf241f388bccc3ca65b1d1ca78e310ef80ac29cb317b0018c1e63a7a93ec5	sw	grammar-or-spelling
Hachufungi idirisha la mwisho.	f825495612cff3949f5a18e8a0266f9743a33365a768af688de6074befc8a5fe	sw	grammar-or-spelling
Naskiya kiu ntilie maji	f14882d16efa48e1ee54af41a0f7e5022d9d621f7fcd750d2212a1ca312f72a9	sw	grammar-or-spelling
Nzambarau nchi wake hupendeza.	eb01b9a9487b7cedee3b9c8d2763e91e876d9e1b7393da36a97e33733c52992c	sw	grammar-or-spelling
Watuwake wazinga kuni nsituni	3b11aeb56cfb8398479e7b2883463087d20fb3401c4f47584343bc8a5d4bbbae	sw	grammar-or-spelling
Ni kadhi kuivona hiyo hambari mwanangu.	49cdfab05e6a484ee8355c1819a5839f2e40f7b32c5f6cc1870e3ea8c3eb528f	sw	grammar-or-spelling
Chumia thedho kunolea nsumari	32f50c53334fc27fce6cec76540e5d4b91940315eb2a13701d54139706d5ca9b	sw	grammar-or-spelling
Mkee mkate wakwe	fbbd7d9b7e6c78cfef588939008e40a405e43373ebcbe3bf571bc4e1457a0697	sw	grammar-or-spelling
Vanavake huchumia ibafe kufulia nguvo	2c09811381356c4a6a9e6e6ff2f75e1b9898d5fe8f4d43cebbcd55bb783889ae	sw	grammar-or-spelling
"Kuchia mbegu, amechia mbegu mwaka huu."	953e2df2d7751e18c0cb252b4c0c24e39cbee1869b7f69dc26e5917967767db0	sw	grammar-or-spelling
Dhichu dha shaba ni rahisi sana	fe85141436ff7c3d11f656681e8ccbf24d9e7b828d000c8618541b12dbac2817	sw	grammar-or-spelling
Chundokuwa pamoya kwenye mkuchano wa dhiasa.	8ae59d28b13e2bbef191378fa0f41bd4aad80b6373aba0b6d672a2daf30b5e42	sw	grammar-or-spelling
Ngamia hunwa mai ndoo sabiini	f7433c0e5e56a4e2de063480745b8a447502ed84c67d6c07761fbadfa1e645cf	sw	grammar-or-spelling
Mwenda thedhi na omo madirkani ngamani	14c94f9eeffd4744105b1ce72a3f19a582a41e1916564b1d049b4247fb0229b0	sw	grammar-or-spelling
Mwanamume huyu aoa akiwata tu	1a23d84f833f704bdfc0dc6c2f2b6cc05dad5bba2210b21523fedf1f958b6e04	sw	grammar-or-spelling
Mwana akiwa kidoda haisi kwenda sukuli	0bb5f136a2f9a4cb7a94ecc9110ba3dff2dc95874b514db71a11a4b30a1d8bdd	sw	grammar-or-spelling
Yule bwana apenda kutekekesha	b3ae93685448058ae4951a5b62f861c20940d7aba20f5652f52ebe50d7c0c322	sw	grammar-or-spelling
Mwanasiti anjazajaza siku hizi	f90446164f10167109dfa1f7a11f89ba4c3b7d69622b54c5514001c0dafe151a	sw	grammar-or-spelling
Zabadi huchumiwa kufukizia vadhuka ama kama nchu husikia vibaya	cb7d2f5c553512669c485d54c5c2a4eedcfc2dc0fdc75421b2ee668063f6b44d	sw	grammar-or-spelling
Vichu dhake ni thabiti	01e4b7b8d2954cc66a7491b97ead957387e4b08786a9cfc5f8f6be9cbb41843e	sw	grammar-or-spelling
Ndiva vechu huketi kidhani.	448c0c59fe889ea2e7ba3181c7f32c61ff91755a514bc501e292992ab46ff02f	sw	grammar-or-spelling
Nguo zimpanda bei	b4c8d0fdb2ff7e681d175bae3d94745369c5728901fe0a82dda73a7f9b54d049	sw	grammar-or-spelling
Mamu ankuwa chambo heshi kutumiwa kutegea watu	0063a515d4c6ef392dd5bd38344ed0297bae31bd475c9a42225a5870df1c592c	sw	grammar-or-spelling
Kabadiliki siku zino muongo sana.	39e0ccdeee13e1534443ee4c9346e424c8ca2a6d29c46deee2e22d89d1476150	sw	grammar-or-spelling
Vito vote va nguo vintoka	1d1a7700c4c395688c5c0d3fe9cc0f4ac3f60c354845213a158de5dd6dca5604	sw	grammar-or-spelling
Cheza( michezo ya watoto = usheza)	dee6007bb0fb2017f738106314bec41c01a492e86ae1587df41ca7b5efb6ba7d	sw	grammar-or-spelling
Wafugaji wameanza kufuga kuku wa Kiswahili.	36e09781e0ca5c8ed8565a27195be17c56c4e38f920fa4803adda05d1a3c46c2	sw	grammar-or-spelling
Gogo linsogea kule kwa maji	f1ff50ce8904080237f85dc41a4f69f1304f7e340b8400649b1cc323cee1053e	sw	grammar-or-spelling
Matibabu ya ugonjwa wa figo ni gali  nno kwa  masikini	43efeb7e53decf168b0c5e2acf31f8873a695158895fbf1344998304e65d1a9c	sw	grammar-or-spelling
Takula pakaa dha sukari.	3881546ab7809d81ca2d49cd642d4f36bd891158022bb2cff25c455e91b23327	sw	grammar-or-spelling
Kujenga nyumba ni harama	ce4fcf065012adb58c77c9b2a2c0d282257fdd055b4285fbc1d0a5ec347e48d8	sw	grammar-or-spelling
Ukipicha angalia kikoa kisikuchofe	7011a9ddd7effb1c6c1c74ef37a0add5296a3407a6534e3e046c55318c6af88e	sw	grammar-or-spelling
Ana aibu sana kwa sababu afundira chakula	04b1417d53973ab6ec7e5e36bc356f4a36312defb3d51830a7d37ef6ad5164ee	sw	grammar-or-spelling
Buchi a baba hung'ara ibisiwa kiwi	31d66a2b24c715bfddda72202a28de894c89124710112b47143cabec8b143a60	sw	grammar-or-spelling
Vanavake va kibajuni huvira kualika harusi dhavo.	2afd0d742faf03e883580ce9de5c0ba87b4bbec8fd6fa4a646dee5bfba041cba	sw	grammar-or-spelling
nguo zinkauka	409632afdef7b01330bda66c4c610e304f9b97c96600662ce8692396d4b81bda	sw	grammar-or-spelling
Asha kajiuuzu saa zima hajauka.	4e7d59944b88ea71a4581c97d427ff973ee2a40117451c1339b2188b68d11eda	sw	grammar-or-spelling
Jikoni kunjaa makombomwiko	b3438d84951eb3d5f84e8e148b8311b543aebf33754a05cf2ddd4e216f03379b	sw	grammar-or-spelling
Daktari menena mame afungwe mai tupa mbili	47e90cac0fb7930caf5e03950a1683a61951a4c5ace621f1df7f2b07b2b36828	sw	grammar-or-spelling
Welezaga uvyokwambiwa.	2b10dd851754b20681df48d7ca71fa03526f72996eefca5c4d68eb689e85037c	sw	grammar-or-spelling
Ali etowa vitu vyote sandukuni	ba97c2f7b207a7ef61b6190d87bd55f5d0694f62ba2cd3953b4bffde8cbb7e38	sw	grammar-or-spelling
Kukosa na kupacha ni mungu kupenda.	4c45124c6b357ceae32467d6d697c470b4527a8bd1b559913beda1f41bf8f272	sw	grammar-or-spelling
Yule ameanguka mpaka tini.	0dee4b63a110b111e60f489aaec421ab322ee813ff9105a32fce47eba7ed0a85	sw	grammar-or-spelling
"Nilikufanya rafiki kakueka ni, nkakufanya vanda nkakuchiya matoni, kanamba wewe ni Simba, hunila ndani kwa nda"	9a155aa4bba115dbd4eda1b4d7ce7bd9035b1f5dfe78affaee5bde606f9e9163	sw	grammar-or-spelling
Hela niandokea nawe halagao.	3cbfb038ddd2dbbd6d1eab37c4f7e311c3b5c41c271702bc3c2d12962502aa91	sw	grammar-or-spelling
Yule mama adondoa mtele	0d9f4bb094a07db2e16f6fa76a7c27253e8778eae6765411eed74674b0e23fc2	sw	grammar-or-spelling
Alivaa sidiria neupe akava hutuangaa	0b4393734324c2bbdc4718a40bf2fb3ec85bbfd9585c9ed9f661e08b8f98d0f5	sw	grammar-or-spelling
Mwana duko alieanguka ameumia igonjo	be5e13f40dc9d1f9082930428ef62b970393b3e8a42ab14fd1a80499928f48a3	sw	grammar-or-spelling
Andha kula chapati na viazi vya rojo	aec1f1838ce946aa1363ba446b9a1862eda092659241ce4ac7dc4581ea27c57f	sw	grammar-or-spelling
Mbudhi fahali huchufanyia fujo usiku	df8cd807892a939e8c8ee446fbdf29ee1b84e4832f386bc0f9472feb5d9a3c85	sw	grammar-or-spelling
Mihembe echu humea mihembe dodo.	ef15d67c0359f902c7fa8fb5fd0f5fa84fc27fd9f5c9542517f063e930f3f314	sw	grammar-or-spelling
Chai bila tangavidhi hainweki.	c96b1e7d1e54570f929eb6982895f84bbb9c8abda830d9c3abcd0bcced75aaea	sw	grammar-or-spelling
Watuwake wankuja na wana wao	23696776986b274265c03cd34ba96b4ddfaaa4246a1bcb9fdd0de5be962582d0	sw	grammar-or-spelling
Hakuna refu lisilyo kikomo	d75520f2e12296c8494e3a9af50e1030737256b8179e1d7c8d3713c1c56cd3d3	sw	grammar-or-spelling
Wachu wadodi wadodi hupenda kupiga wenthao masheke	faded7cc9dbbc56c92e31dc13071ab0d023f04f4ad44b610387181cf52720f93	sw	grammar-or-spelling
Ntoto alitaka kuuliza maswali	dfb7d7b90c138e9f8657aec44002f685b6394b00a244cdb3380be77df733ef4b	sw	grammar-or-spelling
Kulya ja mnazi	22180cdf4e8c1bbfa4c44c7a44232b474d5a2f0f0bbf7d2f9fa5973dfa666aef	sw	grammar-or-spelling
Ngano husagwa kwa mashini.	897d8f672ba9c0316e12c8ca8a96dfbe4d8b299dd18bf6c783cafc1b2a95d0c6	sw	grammar-or-spelling
Kunawamurika watu wajakupiga.	2eaac857d7015b81499a5703aa0b65aa703a800aef8947b6abdede465c013395	sw	grammar-or-spelling
Veleka vino vitu uko uwani.	4512f986f5898630a237a3818ad235415640767c2ac1388ad90a2a9e0c1a96ce	sw	grammar-or-spelling
Ni mchoraji mzuri zana wa nyumba	cb439e75313398b01e8c310a05303ddeb1bb5591990c0bf7e71d77f5435cfcfb	sw	grammar-or-spelling
Vijana wefurahia sikukuu ya Idi kwa michezo mbalimbali	178816b0ce067ff719dec37f1cee808467055a2033c5c76f7bf47593872aa037	sw	grammar-or-spelling
Lolaga uko nje.	f4c1fc194b5eb4b9646f1d688f068e8443b9d8bb899a3c0655f5e8d4afdb4417	sw	grammar-or-spelling
Isi hula wali nkavuu nchupuu	155fea6f3e1448bd5a2b95f72510cbc484dcea15e54e858867f109aa0e7f3d86	sw	grammar-or-spelling
Pwani echu haina kitaraja cha kupandia iyu.	47074be6da92191a8361d39f5831a676bc8debd7863af8ce9e6833e31f490560	sw	grammar-or-spelling
Huyu ni mpangu pakavu ntilie mtuzi	44eb9811cd596b1a3722b148c3b85da528f02b52ea01d2db9cdce1a796eb4729	sw	grammar-or-spelling
Walimu wanhimizwa kutumia vifaya vya kujifunziya	fc29900e36ea8f651dfcd69a482504355488b5ce0a2dfab70f09b5fe871ce7a3	sw	grammar-or-spelling
Chakula kimpowa	e19f4100f716faeb75df1d387e726874a3e13c490a0f86dd27f7a8a553a5324b	sw	grammar-or-spelling
Vanchu vengi hawapendi kichunguu thomo ukichafuna hutowa harufu mbaya	386adc8013f92ac8a4b818f2d43571b67b1e27678ff654523ea925021bcaba51	sw	grammar-or-spelling
Fungulya kwa ufungulyo wako	f7dae7009aa8790197c50a18a1bb183cde073716f7e32271b6f0075823049624	sw	grammar-or-spelling
Twalya Chao mapema	86ad81aab2fcc6a2866727f2dbbf3620a94724ebd3200a2d25973e5ced7606fe	sw	grammar-or-spelling
Idau lake nda ny’onge mara ningi halendi joshi.	73c74e9d1c6f9e490d8ee71010b7a54ea48162d133a2a2908423fc288fa4ff59	sw	grammar-or-spelling
Mai tamu mara ningi utapacha kachika bahari a kipini kuna mai achumbi na mai a tamu.	f23ff044b00c3ccb9cfca16033a7f09fb05c9c88dd995d6ae072e9a9ba3d167b	sw	grammar-or-spelling
Shaba hupachikana dhamani kwenye nlango.	f54bf7acfa65c0917f753f6f802c80d5299d6fb475de9d0f063bafded5e5efc6	sw	grammar-or-spelling
Wika mipaka katika shamba	47a97739614e6368ce986ff8a7dcfaff497886c2b44a1258d5a4785bf9f5632f	sw	grammar-or-spelling
Ssafisha umo chumbani.	45fc20a34d355c4ba00ec765d81ed946cca2c3c8e0969e03f461319577f3eb93	sw	grammar-or-spelling
Viatu hivi vya harama sana	0e996f846cb93520a73c118c809520bb1259a83106fe424f176463ac0d065ae1	sw	grammar-or-spelling
Ukipawa mamlaka ni lazima uyatekeleze	fb888641523dfeaed50cc485133cc4a1cb445686fb9f1d247af87d95cfa4b2a0	sw	grammar-or-spelling
Iye hupenda kuya wakati yuva lindoanguka.	32845a48c54c3fc88f3a71472c70af40cf8957f1a06586a3ffdeeab48763a555	sw	grammar-or-spelling
Twelipofika twenngoja mwalimu	36da6596dae2be79d536944527f480f08dce715b85cb3ce0ffda5ac167bfd975	sw	grammar-or-spelling
Nyumba injaa vizingiti sishi kuteguka	4c24cdf5604087c058695058106c0c546b02e5bb2cbf46d3322189ca1ae2d325	sw	grammar-or-spelling
"Nimekurii Awadh, huruki hapo"	ea1641b4dd79a5064110b3392292b0c0fc1aa8b5635dce8291c77dccd3a8a08e	sw	grammar-or-spelling
Itone imoya huchia mimba.	30936c0bb9ae77b8c69d52c6f24d66e3e2ac740434452255c6cceff3252b75ac	sw	grammar-or-spelling
Njugu karanga huliwa hiya hiya kwa kusambua maganda	fabe66a68b5ff1f13e06e246c8abbccc43a1b9e77bcd529580a6acad661db224	sw	grammar-or-spelling
Mthezaji mzuri yule	27cadf5b1110ad2a90b8759a61d345561ce6d0dec7c63019f716373f29e85b33	sw	grammar-or-spelling
Pendekeza wazo lyako.	00cd36c672d86edcca7aaf5a10970929f1f470c0e4986aecba37ad355d51f027	sw	grammar-or-spelling
Ng'ombe siku hidhi dha chaka hupacha tabu sana a mai na chakula	140d6bc566fee6810c378ec46cc27479b489ac42604794f9d50a912ffb578b2d	sw	grammar-or-spelling
Bofya kitufe kufungua nlyango	fd685d2f71a72c6b88bdce4a6c29d3c56633301faaed5336dc29f5e4c55c77c0	sw	grammar-or-spelling
Vachu va Pate huchumia vulio kuchia mai kisimani	c43d6e06d451951cd2e76865515fae3966280656ad58cf2a1287d37daec700f4	sw	grammar-or-spelling
Kichwa kinaungana na singo	109dc44c3bead1e15f1167971d6a96945e203f2d5fce89e3e99612f66fddd7d7	sw	grammar-or-spelling
Nazi zote zinsoza	8f1f2fcc457d9dfbfd9a30b6706727cf9d75168fc79e8fceeb5a8bb069fdb438	sw	grammar-or-spelling
Mwananke ni ule aivao kupika chakula kwa udhuri.	99cfcb3863115ee34b79793b5e86521f868f24bf5ffc50ae00ada2abe74ba029	sw	grammar-or-spelling
Huyu anzoea kupeleka watu atakavyo yeye	1e750ecb170761d4e5d370d5d5aa5a953f579c90693041901c54277cd52a44ab	sw	grammar-or-spelling
Atafudhae hupacha.	042b4352e982435de6cff80a4153ef5ffdd72d7d8dfc033164baae91f18de1bb	sw	grammar-or-spelling
Kapekwa sipichali katolewa kibofu cha manne.	0ebf61d3b9dadf7560a9b5cec8b7e2f712224b42733a55be603026a68aece22d	sw	grammar-or-spelling
Numbani huchumiwa sana buli kuchiliwa chai	ff4559936188ba8bf4551af043d8261cd00000dafd2d9f8f0cf5b1752191cfab	sw	grammar-or-spelling
Kichungu mai ukitanganya na vinginevo huchengedha kachumbari.	3e392b95cc6b4c801fd24169357acc393d79e87b4d2e72f46ae2f385ac2aca32	sw	grammar-or-spelling
Wanakijiji wewasedia majuruhi	9a3ccdb98e6280c05a15ad88f23043bddf57f9f7e4847cf4176ac87526537b94	sw	grammar-or-spelling
Mthele ule ni mzuri	65e9a1b4cdc3e1797c0b6a196850acfe816aca619cbad403b426602d3ff0f764	sw	grammar-or-spelling
Ukitaka kuingia bonyeza kitu ukfe	34a6e41232b8c60dd47b5f155a7bccb570862eb9ef6bf67e83948fa474663106	sw	grammar-or-spelling
Huyu bradhangu yuwanijali sana	4f72e4e82e624900812301d183b6608ae7a430433b7080e235dbb21d63972fa3	sw	grammar-or-spelling
Kwimba wimbo nzuri	1c60333be772807b64907ee44791c12c58f5075d0eb52718c938c5dd1fbc3608	sw	grammar-or-spelling
"Kuna noni kila siku hulia,atha andhanichia dhiki"	c3d6a308b4a1405507ed421283f8e924713cbf3bd6808b069b5ddb41907b6e4c	sw	grammar-or-spelling
Asha kanakwimba nyimbo.	13d335a523abc96da186c283ffad1f6b7e6a9aabae3aa99ba01f73190ba6220a	sw	grammar-or-spelling
Kuwako nje unsuke.	19017f1aa4736038d2370c8934e44258134d7d21e650ddc822cc69c9093411a2	sw	grammar-or-spelling
Mbochoni vanga huveka majini midhimuni.	3fcebbcf79ea900e3b8edd9d016f3816f8d567cd3d9b5e484e3cef5ae09888c5	sw	grammar-or-spelling
Watoto wadigi waogeleya maji mangi	664a0af28bf55fde51390818cfc2836caa62216c9ed1d45c1d84290dc58316a8	sw	grammar-or-spelling
Nkache wa maingi ni tamu sana.	533780bd34869870b25b6c1ec758d1728d74cec94dce9f3c54b52187e3dfcc96	sw	grammar-or-spelling
Si mume ni mdondowa ndume	4e3535f3166bc0b8fa409ee36a5c083a89a0d68e35127a0df275409232f63323	sw	grammar-or-spelling
Vanawake huchumia nno shanuo kutania nee dhavo	ea94302d3eb51446f11268ed290f1b79c765a62eb45858f008630ab463bd49d1	sw	grammar-or-spelling
Seremala huchumia nundo kugonga misumari	d969d7b9cff500267d7a9458059abbf1751589a91cba8c878bbf656b435d01b6	sw	grammar-or-spelling
Kwa nini huzitani nyele zako kwa shanuo hili?	d829193a9fefde6bc588a6082a0ee9559f501d29539075a9f883c158af4dcdb7	sw	grammar-or-spelling
Kijaa chako kindofuraa.	7e797f95e48a3914d0570b8caea02bf3dd8a39e8791c488544482e4b5de22b45	sw	grammar-or-spelling
Ukesa kwepuka kazi imalize.	d9bde13f7ba1f8aa398d1ee97ef064ed85fca2404e74ef5f979a7a4c740c2da8	sw	grammar-or-spelling
Tweika kumbukumbu zetu katika mabuku	8629aa9e4deb4a835143d632ae561a256cec4c9db7960ce53e54bd898030f7ca	sw	grammar-or-spelling
Wali na maharagwe ni mseto ambao isi vabajuni chwaupenda.	d281940bcf57c7afee474924fc3a7f181f36b93244bc7a6438d086ced88f8c3d	sw	grammar-or-spelling
Kidole kimoja havivundi tawa	f7d9fb6483635503171e23521468424d1dbf4d117cdfb8b04539ade5b1364e8d	sw	grammar-or-spelling
Shikio likipita kitwa n'la sungura hukatwa	b3c92da0e44f7dd26769cf019a4ed6bf80bdec6451a5d17989421da283284b63	sw	grammar-or-spelling
Antezea mlango mpaka akajifyanda chanda/kidole	5785ad01f4a3de3efba873a620aedf65642a5a48ddba2124227ece00b61fbd2e	sw	grammar-or-spelling
Indoo la mamala kuchilia mai lindopasuka	5af3f07af2f122211cb24405f811d021403093060deb9b6f254c8487a751b98b	sw	grammar-or-spelling
Ng’ombe ukimbidhie na ndoo idovoni.	29e48aabe24793cb8186ec87061088d8a3a8efd761f1dee40b89ff977065eda0	sw	grammar-or-spelling
Vanavake vapenda kuipamba kwa johari vakenda harusini	c931316b88371346806bb9785c116dd5c5569dc062732ec6bcb3c6cff0b57900	sw	grammar-or-spelling
Tawanya ili vyenele moti	61d1960a05297fd316684f5eea3365df66501b26730b70830f5d4650389d2762	sw	grammar-or-spelling
Vabajuni chunyukeni chusiiyale.	4ea0faedabdf7b3d7791b38610216e5b04203d568593ad3c2e53acf6cea0fce3	sw	grammar-or-spelling
Hutamani kuvona vachu vakipicha kwa lulu na marijani.	49d7310f553f1e760a810fb23dd5283b7b1bd8282f0dba578b905516d8347e22	sw	grammar-or-spelling
Natoka hondeni na kikapu nichidhie nyanya tele ndani.	50e67a9dfd6e5281c7d43b37e4d99c3112cd47c6d4db8339f838380b61b78770	sw	grammar-or-spelling
Sanduku la sipana silivoni lilipo.	5553528558192e1af4c050f366f638254d586871eace4f0bbbe87b7e823dc328	sw	grammar-or-spelling
Asiye na chambo hapandi udhivani	5327ca6c8cdf4e1d6ae67c64cd71820fc7ab4b35c90c196a7d8280e45f4d4045	sw	grammar-or-spelling
Fugue mlango tuvite.	ec22587658f23666fb88962c5dcf67124380c7f2acd64a528894610206922f2b	sw	grammar-or-spelling
Mgonjwa kasahau kume	467f2d0805ecc0e32aadf3f606d5b29a635f14e1298dd8015667c3dafaf64865	sw	grammar-or-spelling
Je! Unahitaji kupata punguzo la bidhaa za zetu ?	3102997d7cdb75ce5bbc3696a6e09e48cf1fea7e9a4e92ce84f597e3579f3b0a	sw	grammar-or-spelling
Nchoni usende utadhamaa.	249a52b5bcb35fd5c68707b553b9e11880dfc3f1adca776f8051cf94fbaaa51c	sw	grammar-or-spelling
Ilimu ni lazima	45b9ee5f33e290f73dbb24d75bf08542a25d6a6fba2865322bd40c04d4790f17	sw	grammar-or-spelling
Tajiri kanaavya nsaada kwa wasiojiweza	c3931c9d1f69bf51ce55b5b91c2ede4ee5dc5d1464874547e359bd0fd47387a6	sw	grammar-or-spelling
Nchumvuli hachii iringi ishikioni.	fbc99cd4710802d5016b8e875c43e13f83dc155206f27439e1de6282a23e9427	sw	grammar-or-spelling
Sirikali intukopesha nyumba	61b6d7c1848e252fdc23ad8622db62ab769528fd20b5065d24d62de944e86087	sw	grammar-or-spelling
Kamilikigwa nyi haji.	3c0f6fdac2872ed0ba2c3ec595905b32ed204a01876f19ee3fcd0edf7bf16155	sw	grammar-or-spelling
Kulyalya juu ya kitanda?	0a1c41ecd5e1df4117edc58ad09028b75ff2efe4ed1d7474d71959da279184a3	sw	grammar-or-spelling
Ntoto ndigi kan’jieleza kwa Kizungu	3227ffeef9e89e5f50538ec76fcc7cfa6be32f8fee483a1f376ef5b52ed17455	sw	grammar-or-spelling
Peche a dhahabu ina samani sana	471242b6773eaf067529d4e4d3fe7100691d37d7119e401d8289962b27788b2d	sw	grammar-or-spelling
Nchu akipekwa kochini ruhu huva na kicho nno.	791b5cd06f626095c1c77b9cce886588214a9ffd2e19d0b527e763f92b4c6c29	sw	grammar-or-spelling
Juma emuona kakeye njiani	60b53dbe0cfcf7e194680448edbb2bb68e0afb906734d4be6f48020e02d7bbd0	sw	grammar-or-spelling
Asha kanvaa viyatu vipya	e4536d141e258012c1743f6d1d023cbb579bdcbf0b35bbc1abb3bffcefd01a1b	sw	grammar-or-spelling
vachu hutumia fitna kuipaka ili  vanukie vidhuri	4398dbbeea2ce9d87e9f3cbd347ec00258c61a51098d3d2bf87a9c397c420792	sw	grammar-or-spelling
